O*NET-SOC Code	Element ID	Element Name	Scale ID	Data Value
33-3011.00	2.C.1.c	Economics and Accounting	LV	.33
33-3011.00	2.C.1.d	Sales and Marketing	IM	1
33-3011.00	2.C.1.d	Sales and Marketing	LV	0
33-3011.00	2.C.1.e	Customer and Personal Service	IM	2.16
33-3011.00	2.C.1.e	Customer and Personal Service	LV	1.5
33-3011.00	2.C.1.f	Personnel and Human Resources	IM	1
33-3011.00	2.C.1.f	Personnel and Human Resources	LV	.16
33-3011.00	2.C.2.a	Production and Processing	IM	1
33-3011.00	2.C.2.a	Production and Processing	LV	0
33-3011.00	2.C.2.b	Food Production	IM	1
33-3011.00	2.C.2.b	Food Production	LV	0
33-3011.00	2.C.3.a	Computers and Electronics	IM	1.16
33-3011.00	2.C.3.a	Computers and Electronics	LV	.66
33-3011.00	2.C.3.b	Engineering and Technology	IM	1.33
33-3011.00	2.C.3.b	Engineering and Technology	LV	.5
33-3011.00	2.C.3.c	Design	IM	1
33-3011.00	2.C.3.c	Design	LV	0
33-3011.00	2.C.3.d	Building and Construction	IM	1
33-3011.00	2.C.3.d	Building and Construction	LV	0
33-3011.00	2.C.3.e	Mechanical	IM	1.33
33-3011.00	2.C.3.e	Mechanical	LV	.5
33-3011.00	2.C.4.a	Mathematics	IM	2
33-3011.00	2.C.4.a	Mathematics	LV	1.83
33-3011.00	2.C.4.b	Physics	IM	1.16
33-3011.00	2.C.4.b	Physics	LV	.5
33-3011.00	2.C.4.c	Chemistry	IM	1.16
33-3011.00	2.C.4.c	Chemistry	LV	.5
33-3011.00	2.C.4.d	Biology	IM	1.16
33-3011.00	2.C.4.d	Biology	LV	.33
33-3011.00	2.C.4.e	Psychology	IM	2.33
33-3011.00	2.C.4.e	Psychology	LV	2.5
33-3011.00	2.C.4.f	Sociology and Anthropology	IM	1.83
33-3011.00	2.C.4.f	Sociology and Anthropology	LV	2
33-3011.00	2.C.4.g	Geography	IM	1.66
33-3011.00	2.C.4.g	Geography	LV	1.16
33-3011.00	2.C.5.a	Medicine and Dentistry	IM	1.5
33-3011.00	2.C.5.a	Medicine and Dentistry	LV	.66
33-3011.00	2.C.5.b	Therapy and Counseling	IM	1.16
33-3011.00	2.C.5.b	Therapy and Counseling	LV	.66
33-3011.00	2.C.6	Education and Training	IM	1.83
33-3011.00	2.C.6	Education and Training	LV	1.5
33-3011.00	2.C.7.a	English Language	IM	2.16
33-3011.00	2.C.7.a	English Language	LV	2.5
33-3011.00	2.C.7.b	Foreign Language	IM	1
33-3011.00	2.C.7.b	Foreign Language	LV	.16
33-3011.00	2.C.7.c	Fine Arts	IM	1
33-3011.00	2.C.7.c	Fine Arts	LV	0
33-3011.00	2.C.7.d	History and Archeology	IM	1
33-3011.00	2.C.7.d	History and Archeology	LV	0
33-3011.00	2.C.7.e	Philosophy and Theology	IM	1.16
33-3011.00	2.C.7.e	Philosophy and Theology	LV	.5
33-3011.00	2.C.8.a	Public Safety and Security	IM	4.5
33-3011.00	2.C.8.a	Public Safety and Security	LV	4.16
33-3011.00	2.C.8.b	Law and Government	IM	4
33-3011.00	2.C.8.b	Law and Government	LV	3.33
33-3011.00	2.C.9.a	Telecommunications	IM	2
33-3011.00	2.C.9.a	Telecommunications	LV	1
33-3011.00	2.C.9.b	Communications and Media	IM	1.83
33-3011.00	2.C.9.b	Communications and Media	LV	1.33
33-3011.00	2.C.10	Transportation	IM	1.66
33-3011.00	2.C.10	Transportation	LV	1.5
33-3012.00	2.C.1.a	Administration and Management	IM	1.8
33-3012.00	2.C.1.a	Administration and Management	LV	1.6
33-3012.00	2.C.1.b	Clerical	IM	1.8
33-3012.00	2.C.1.b	Clerical	LV	1.8
33-3012.00	2.C.1.c	Economics and Accounting	IM	1.2
33-3012.00	2.C.1.c	Economics and Accounting	LV	.2
33-3012.00	2.C.1.d	Sales and Marketing	IM	1
33-3012.00	2.C.1.d	Sales and Marketing	LV	0
33-3012.00	2.C.1.e	Customer and Personal Service	IM	1.6
33-3012.00	2.C.1.e	Customer and Personal Service	LV	1.4
33-3012.00	2.C.1.f	Personnel and Human Resources	IM	1.4
33-3012.00	2.C.1.f	Personnel and Human Resources	LV	.6
33-3012.00	2.C.2.a	Production and Processing	IM	1.2
33-3012.00	2.C.2.a	Production and Processing	LV	.2
33-3012.00	2.C.2.b	Food Production	IM	1
33-3012.00	2.C.2.b	Food Production	LV	0
33-3012.00	2.C.3.a	Computers and Electronics	IM	1.6
33-3012.00	2.C.3.a	Computers and Electronics	LV	1.2
33-3012.00	2.C.3.b	Engineering and Technology	IM	1.4
33-3012.00	2.C.3.b	Engineering and Technology	LV	.4
33-3012.00	2.C.3.c	Design	IM	1
33-3012.00	2.C.3.c	Design	LV	.2
33-3012.00	2.C.3.d	Building and Construction	IM	1.4
33-3012.00	2.C.3.d	Building and Construction	LV	.6
33-3012.00	2.C.3.e	Mechanical	IM	1.6
33-3012.00	2.C.3.e	Mechanical	LV	.8
33-3012.00	2.C.4.a	Mathematics	IM	1.6
33-3012.00	2.C.4.a	Mathematics	LV	1
33-3012.00	2.C.4.b	Physics	IM	1.2
33-3012.00	2.C.4.b	Physics	LV	.4
33-3012.00	2.C.4.c	Chemistry	IM	1.2
33-3012.00	2.C.4.c	Chemistry	LV	.4
33-3012.00	2.C.4.d	Biology	IM	1
33-3012.00	2.C.4.d	Biology	LV	0
33-3012.00	2.C.4.e	Psychology	IM	2.6
33-3012.00	2.C.4.e	Psychology	LV	2.2
33-3012.00	2.C.4.f	Sociology and Anthropology	IM	2.6
33-3012.00	2.C.4.f	Sociology and Anthropology	LV	2
33-3012.00	2.C.4.g	Geography	IM	1.4
33-3012.00	2.C.4.g	Geography	LV	.8
33-3012.00	2.C.5.a	Medicine and Dentistry	IM	2.8
33-3012.00	2.C.5.a	Medicine and Dentistry	LV	2
33-3012.00	2.C.5.b	Therapy and Counseling	IM	1.8
33-3012.00	2.C.5.b	Therapy and Counseling	LV	1.2
33-3012.00	2.C.6	Education and Training	IM	1.6
33-3012.00	2.C.6	Education and Training	LV	1.2
33-3012.00	2.C.7.a	English Language	IM	2.8
33-3012.00	2.C.7.a	English Language	LV	2
33-3012.00	2.C.7.b	Foreign Language	IM	1.2
33-3012.00	2.C.7.b	Foreign Language	LV	.6
33-3012.00	2.C.7.c	Fine Arts	IM	1
33-3012.00	2.C.7.c	Fine Arts	LV	0
33-3012.00	2.C.7.d	History and Archeology	IM	1
33-3012.00	2.C.7.d	History and Archeology	LV	0
33-3012.00	2.C.7.e	Philosophy and Theology	IM	1.2
33-3012.00	2.C.7.e	Philosophy and Theology	LV	.8
33-3012.00	2.C.8.a	Public Safety and Security	IM	4.2
33-3012.00	2.C.8.a	Public Safety and Security	LV	4.6
33-3012.00	2.C.8.b	Law and Government	IM	2.8
33-3012.00	2.C.8.b	Law and Government	LV	3
33-3012.00	2.C.9.a	Telecommunications	IM	2
33-3012.00	2.C.9.a	Telecommunications	LV	1.2
33-3012.00	2.C.9.b	Communications and Media	IM	1.6
33-3012.00	2.C.9.b	Communications and Media	LV	1
33-3012.00	2.C.10	Transportation	IM	1.6
33-3012.00	2.C.10	Transportation	LV	1
33-3021.01	2.C.1.a	Administration and Management	IM	2.33
33-3021.01	2.C.1.a	Administration and Management	LV	2
33-3021.01	2.C.1.b	Clerical	IM	2.66
33-3021.01	2.C.1.b	Clerical	LV	2.83
33-3021.01	2.C.1.c	Economics and Accounting	IM	1
33-3021.01	2.C.1.c	Economics and Accounting	LV	.33
33-3021.01	2.C.1.d	Sales and Marketing	IM	1
33-3021.01	2.C.1.d	Sales and Marketing	LV	0
33-3021.01	2.C.1.e	Customer and Personal Service	IM	1.66
33-3021.01	2.C.1.e	Customer and Personal Service	LV	1.33
33-3021.01	2.C.1.f	Personnel and Human Resources	IM	1.5
33-3021.01	2.C.1.f	Personnel and Human Resources	LV	1.16
33-3021.01	2.C.2.a	Production and Processing	IM	1
33-3021.01	2.C.2.a	Production and Processing	LV	0
33-3021.01	2.C.2.b	Food Production	IM	1
33-3021.01	2.C.2.b	Food Production	LV	0
33-3021.01	2.C.3.a	Computers and Electronics	IM	2
33-3021.01	2.C.3.a	Computers and Electronics	LV	1.83
33-3021.01	2.C.3.b	Engineering and Technology	IM	1.16
33-3021.01	2.C.3.b	Engineering and Technology	LV	.16
33-3021.01	2.C.3.c	Design	IM	1.16
33-3021.01	2.C.3.c	Design	LV	.33
33-3021.01	2.C.3.d	Building and Construction	IM	1
33-3021.01	2.C.3.d	Building and Construction	LV	0
33-3021.01	2.C.3.e	Mechanical	IM	1.16
33-3021.01	2.C.3.e	Mechanical	LV	.33
33-3021.01	2.C.4.a	Mathematics	IM	1.66
33-3021.01	2.C.4.a	Mathematics	LV	1.66
33-3021.01	2.C.4.b	Physics	IM	1.33
33-3021.01	2.C.4.b	Physics	LV	.83
33-3021.01	2.C.4.c	Chemistry	IM	1.5
33-3021.01	2.C.4.c	Chemistry	LV	1.16
33-3021.01	2.C.4.d	Biology	IM	1.16
33-3021.01	2.C.4.d	Biology	LV	.33
33-3021.01	2.C.4.e	Psychology	IM	3.16
33-3021.01	2.C.4.e	Psychology	LV	3
33-3021.01	2.C.4.f	Sociology and Anthropology	IM	2.16
33-3021.01	2.C.4.f	Sociology and Anthropology	LV	2
33-3021.01	2.C.4.g	Geography	IM	2.16
33-3021.01	2.C.4.g	Geography	LV	2.16
33-3021.01	2.C.5.a	Medicine and Dentistry	IM	1
33-3021.01	2.C.5.a	Medicine and Dentistry	LV	.33
33-3021.01	2.C.5.b	Therapy and Counseling	IM	1
33-3021.01	2.C.5.b	Therapy and Counseling	LV	.16
33-3021.01	2.C.6	Education and Training	IM	1
33-3021.01	2.C.6	Education and Training	LV	.33
33-3021.01	2.C.7.a	English Language	IM	2.83
33-3021.01	2.C.7.a	English Language	LV	2.16
33-3021.01	2.C.7.b	Foreign Language	IM	1.5
33-3021.01	2.C.7.b	Foreign Language	LV	1.16
33-3021.01	2.C.7.c	Fine Arts	IM	1
33-3021.01	2.C.7.c	Fine Arts	LV	0
33-3021.01	2.C.7.d	History and Archeology	IM	1.16
33-3021.01	2.C.7.d	History and Archeology	LV	.33
33-3021.01	2.C.7.e	Philosophy and Theology	IM	1.16
33-3021.01	2.C.7.e	Philosophy and Theology	LV	.33
33-3021.01	2.C.8.a	Public Safety and Security	IM	5
33-3021.01	2.C.8.a	Public Safety and Security	LV	5.33
33-3021.01	2.C.8.b	Law and Government	IM	4.33
33-3021.01	2.C.8.b	Law and Government	LV	3.83
33-3021.01	2.C.9.a	Telecommunications	IM	2.33
33-3021.01	2.C.9.a	Telecommunications	LV	1.83
33-3021.01	2.C.9.b	Communications and Media	IM	1.83
33-3021.01	2.C.9.b	Communications and Media	LV	1.33
33-3021.01	2.C.10	Transportation	IM	1.16
33-3021.01	2.C.10	Transportation	LV	.5
33-3021.02	2.C.1.a	Administration and Management	IM	1.16
33-3021.02	2.C.1.a	Administration and Management	LV	.5
33-3021.02	2.C.1.b	Clerical	IM	3.33
33-3021.02	2.C.1.b	Clerical	LV	3.5
33-3021.02	2.C.1.c	Economics and Accounting	IM	1
33-3021.02	2.C.1.c	Economics and Accounting	LV	0
33-3021.02	2.C.1.d	Sales and Marketing	IM	1
33-3021.02	2.C.1.d	Sales and Marketing	LV	0
33-3021.02	2.C.1.e	Customer and Personal Service	IM	1
33-3021.02	2.C.1.e	Customer and Personal Service	LV	0
33-3021.02	2.C.1.f	Personnel and Human Resources	IM	1
33-3021.02	2.C.1.f	Personnel and Human Resources	LV	0
33-3021.02	2.C.2.a	Production and Processing	IM	1.33
33-3021.02	2.C.2.a	Production and Processing	LV	.5
33-3021.02	2.C.2.b	Food Production	IM	1
33-3021.02	2.C.2.b	Food Production	LV	0
33-3021.02	2.C.3.a	Computers and Electronics	IM	2
33-3021.02	2.C.3.a	Computers and Electronics	LV	1.5
33-3021.02	2.C.3.b	Engineering and Technology	IM	2
33-3021.02	2.C.3.b	Engineering and Technology	LV	1.5
33-3021.02	2.C.3.c	Design	IM	1.33
33-3021.02	2.C.3.c	Design	LV	.66
33-3021.02	2.C.3.d	Building and Construction	IM	1
33-3021.02	2.C.3.d	Building and Construction	LV	0
33-3021.02	2.C.3.e	Mechanical	IM	1.33
33-3021.02	2.C.3.e	Mechanical	LV	.5
33-3021.02	2.C.4.a	Mathematics	IM	1.66
33-3021.02	2.C.4.a	Mathematics	LV	1.5
33-3021.02	2.C.4.b	Physics	IM	1.16
33-3021.02	2.C.4.b	Physics	LV	.33
33-3021.02	2.C.4.c	Chemistry	IM	2.16
33-3021.02	2.C.4.c	Chemistry	LV	2.33
33-3021.02	2.C.4.d	Biology	IM	1.5
33-3021.02	2.C.4.d	Biology	LV	.83
33-3021.02	2.C.4.e	Psychology	IM	1.16
33-3021.02	2.C.4.e	Psychology	LV	.5
33-3021.02	2.C.4.f	Sociology and Anthropology	IM	1.66
33-3021.02	2.C.4.f	Sociology and Anthropology	LV	1.16
33-3021.02	2.C.4.g	Geography	IM	1.66
33-3021.02	2.C.4.g	Geography	LV	1.33
33-3021.02	2.C.5.a	Medicine and Dentistry	IM	1
33-3021.02	2.C.5.a	Medicine and Dentistry	LV	.16
33-3021.02	2.C.5.b	Therapy and Counseling	IM	1
33-3021.02	2.C.5.b	Therapy and Counseling	LV	0
33-3021.02	2.C.6	Education and Training	IM	1
33-3021.02	2.C.6	Education and Training	LV	0
33-3021.02	2.C.7.a	English Language	IM	2.33
33-3021.02	2.C.7.a	English Language	LV	1.83
33-3021.02	2.C.7.b	Foreign Language	IM	1.16
33-3021.02	2.C.7.b	Foreign Language	LV	.16
33-3021.02	2.C.7.c	Fine Arts	IM	1.5
33-3021.02	2.C.7.c	Fine Arts	LV	1
33-3021.02	2.C.7.d	History and Archeology	IM	1.16
33-3021.02	2.C.7.d	History and Archeology	LV	.33
33-3021.02	2.C.7.e	Philosophy and Theology	IM	1
33-3021.02	2.C.7.e	Philosophy and Theology	LV	0
33-3021.02	2.C.8.a	Public Safety and Security	IM	4
33-3021.02	2.C.8.a	Public Safety and Security	LV	4
33-3021.02	2.C.8.b	Law and Government	IM	2.5
33-3021.02	2.C.8.b	Law and Government	LV	2.16
33-3021.02	2.C.9.a	Telecommunications	IM	2
33-3021.02	2.C.9.a	Telecommunications	LV	1.5
33-3021.02	2.C.9.b	Communications and Media	IM	1.66
33-3021.02	2.C.9.b	Communications and Media	LV	.83
33-3021.02	2.C.10	Transportation	IM	1
33-3021.02	2.C.10	Transportation	LV	.16
33-3021.03	2.C.1.a	Administration and Management	IM	2.2
33-3021.03	2.C.1.a	Administration and Management	LV	2
33-3021.03	2.C.1.b	Clerical	IM	2.2
33-3021.03	2.C.1.b	Clerical	LV	2
33-3021.03	2.C.1.c	Economics and Accounting	IM	1.6
33-3021.03	2.C.1.c	Economics and Accounting	LV	1
33-3021.03	2.C.1.d	Sales and Marketing	IM	1
33-3021.03	2.C.1.d	Sales and Marketing	LV	0
33-3021.03	2.C.1.e	Customer and Personal Service	IM	1.6
33-3021.03	2.C.1.e	Customer and Personal Service	LV	1.4
33-3021.03	2.C.1.f	Personnel and Human Resources	IM	1
33-3021.03	2.C.1.f	Personnel and Human Resources	LV	0
33-3021.03	2.C.2.a	Production and Processing	IM	1
33-3021.03	2.C.2.a	Production and Processing	LV	0
33-3021.03	2.C.2.b	Food Production	IM	1
33-3021.03	2.C.2.b	Food Production	LV	0
33-3021.03	2.C.3.a	Computers and Electronics	IM	2.4
33-3021.03	2.C.3.a	Computers and Electronics	LV	2.4
33-3021.03	2.C.3.b	Engineering and Technology	IM	1.6
33-3021.03	2.C.3.b	Engineering and Technology	LV	1.2
33-3021.03	2.C.3.c	Design	IM	1
33-3021.03	2.C.3.c	Design	LV	0
33-3021.03	2.C.3.d	Building and Construction	IM	1
33-3021.03	2.C.3.d	Building and Construction	LV	.2
33-3021.03	2.C.3.e	Mechanical	IM	1.8
33-3021.03	2.C.3.e	Mechanical	LV	1.4
33-3021.03	2.C.4.a	Mathematics	IM	2.6
33-3021.03	2.C.4.a	Mathematics	LV	2.8
33-3021.03	2.C.4.b	Physics	IM	1.8
33-3021.03	2.C.4.b	Physics	LV	1.4
33-3021.03	2.C.4.c	Chemistry	IM	2.2
33-3021.03	2.C.4.c	Chemistry	LV	2
33-3021.03	2.C.4.d	Biology	IM	1.4
33-3021.03	2.C.4.d	Biology	LV	.8
33-3021.03	2.C.4.e	Psychology	IM	2.8
33-3021.03	2.C.4.e	Psychology	LV	3
33-3021.03	2.C.4.f	Sociology and Anthropology	IM	2.8
33-3021.03	2.C.4.f	Sociology and Anthropology	LV	2.4
33-3021.03	2.C.4.g	Geography	IM	2.2
33-3021.03	2.C.4.g	Geography	LV	2
33-3021.03	2.C.5.a	Medicine and Dentistry	IM	1.2
33-3021.03	2.C.5.a	Medicine and Dentistry	LV	.6
33-3021.03	2.C.5.b	Therapy and Counseling	IM	1.4
33-3021.03	2.C.5.b	Therapy and Counseling	LV	.8
33-3021.03	2.C.6	Education and Training	IM	1.6
33-3021.03	2.C.6	Education and Training	LV	1
33-3021.03	2.C.7.a	English Language	IM	2.8
33-3021.03	2.C.7.a	English Language	LV	3.2
33-3021.03	2.C.7.b	Foreign Language	IM	1.4
33-3021.03	2.C.7.b	Foreign Language	LV	.8
33-3021.03	2.C.7.c	Fine Arts	IM	1
33-3021.03	2.C.7.c	Fine Arts	LV	0
33-3021.03	2.C.7.d	History and Archeology	IM	1
33-3021.03	2.C.7.d	History and Archeology	LV	.4
33-3021.03	2.C.7.e	Philosophy and Theology	IM	1.6
